idx,smiles
189,CC1=CC2=C(C(C3=CC=C(SCC(CCCC)CCCCCC)S3)=C4C=C(SC4=C2C5=CC=C(SCC(CCCC)CCCCCC)S5)C6=CC=C(C7=C(N=C(C8=CC=C(CCCCCCCC)S8)C(C9=CC=C(CCCCCCCC)S9)=N%10)C%10=C(C=C(C%11=CC=C(C)S%11)C%12=C%13N=C(C%14=CC=C(CCCCCCCC)S%14)C(C%15=CC=C(CCCCCCCC)S%15)=N%12)C%13=C7)S6)S1
190,CC(SC1=C2C(C=C3)=CC=C3CC(CC)CCCC)=CC1=C(C(C=C4)=CC=C4CC(CC)CCCC)C5=C2C=C(S5)C6=CC=C(C(C7=NN(CCCCCCCC)N=C7C(C8=CC=C(C)S8)=C9C(N%10CCCCCCCC)=O)=C9C%10=O)S6
191,CC(SC1=C2C3=CC=C(SCC(CCCC)CCCCCC)S3)=CC1=C(C4=CC=C(SCC(CCCC)CCCCCC)S4)C5=C2C=C(S5)C6=C(CCCCCCCC)C=C(C7=NN=C(C8=CC(CCCCCCCC)=C(C)S8)S7)S6
192,CC1=CC(C(S1)=C2C3=CC(F)=C(SCC(CC)CCCC)S3)=C(C4=C2C=C(C5=CC=C(C6=C(F)C(F)=C(C7=CC=C(C)S7)C8=C6N=C(C9=CC=CC(OCCCCCCCC)=C9)C(C%10=CC(OCCCCCCCC)=CC=C%10)=N8)S5)S4)C%11=CC(F)=C(SCC(CC)CCCC)S%11
193,CCCCC(CC)CC(S1)=CC=C1C2=C3C(C=C(C4=C(CCCCCC)C(S5)=C(S4)C=C5C(S6)=C(C(C7=C(CCCCCCCC)SC(CCCCCCCC)=C7C8=O)=O)C8=C6C9=CC%10=C(C(CCCCCC)=C(C)S%10)S9)S3)=C(C%11=CC=C(CC(CC)CCCC)S%11)C%12=C2C=C(C)S%12
194,CC(SC1=C2C3=CC=C(C=C3)SCC(CCCC)CC)=CC1=C(C4=C2C=C(C5=CC=C(S5)C6=C(C(OCC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C7=NSN=C67)C8=CC=C(C)S8)F)S4)C9=CC=C(C=C9)SCC(CCCC)CC
195,CC(SC1=C2C3=CC=C(SCC(CCCC)CCCCCC)S3)=CC1=C(C4=CC=C(SCC(CCCC)CCCCCC)S4)C5=C2C(SC(C6=CC=C(C7=C(F)C(F)=C(C8=CC=C(C)S8)C9=NN(CC(CCCCCC)CCCCCCCC)N=C97)S6)=C%10)=C%10S5
196,CC(S1)=CC=C1C(C2=NN(CC(CCCCCC)CCCCCCCC)N=C23)=C(F)C(F)=C3C4=CC=C(C5=CC6=C(C(C7=CC(Cl)=C(CC(CC)CCCC)S7)=C8C=C(SC8=C6C9=CC(Cl)=C(CC(CC)CCCC)S9)C)S5)S4
197,CC1=CC2=C(C(CCC(CCCCCC)CCCC)=C3C=C(C4=CC=C(C5=C(C#N)N=C(C6=CC=C(C)S6)C7=NN(CC(CCCCCC)CCCC)N=C75)S4)SC3=C2CCC(CCCCCC)CCCC)S1
199,CC(SC1=C2OCC(CC)CCCC)=CC1=C(OCC(CC)CCCC)C3=C2C=C(S3)C4=CC=C(C)S4
200,O=C(C1=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C21)C3=C(C4=CC(CC(CC)CCCC)=C(C5=CC=C(C6=C(F)C=C(C7=CC=C(C)S7)C(F)=C6)S5)S4)SC(C8=CC(CC(CC)CCCC)=C(C)S8)=C3C2=O
201,O=C(C1=C(F)C2=C(SC(C3=CC4=C(S3)C(C5=CC(F)=C(CSC(CCCC)CC)S5)=C6C=C(SC6=C4C7=CC(F)=C(CSC(CCCC)CC)S7)C)=C2S1)C)OCC(CC)CCCC
202,CC(SC1=C2C3=CC=C(SCC(CC)CCCC)S3)=CC1=C(C4=CC=C(SCC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C=C(C(OCC(CCCCCCCC)CCCCCCCCCC)=O)S8)=C(C9=CC=C(C)S9)S7)S6)S5
203,CC(S1)=CC=C1C2=CC=C(C)C3=NC=C(OCC(CCCCCCCC)CCCCCC)N=C23
204,CC(S1)=CC(OCCCCCCCCCCCC)=C1C2=CC(F)=C(C3=C(OCCCCCCCCCCCC)C=C(C4=CC=C(C)C(C(N5CC(CCCCCC)CCCCCCCC)=O)C4C5=O)S3)C=C2F
205,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C=C(C(OCC(CCCCCCCC)CCCCCCCCCC)=O)S8)=C(C9=CC=C(C)S9)S7)S6)S5
206,O=C(N(CC(CCCCCC)CCCCCCC)C1=C2SC(C)=C1)C3=C2C=C(C(N(CC(CCCCCC)CCCCCCCC)C4=C5SC(C6=CC=C(C)S6)=C4)=O)C5=C3
207,O=C1N(CC(CCCCCC)CCCCCCCC)C2=C(C=CC(C3=CC(CC(CCCCCC)CCCCCCCC)=C(C4=CC(F)=C(C5=C(F)C=C(C)S5)S4)S3)=C2)C6=C1C=C(C7=CC(CC(CCCCCC)CCCCCCCC)=C(C)S7)C=C6
208,CC1=CC(C(S1)=C2C3=CC=C(SCC(CC)CCCC)S3)=C(C4=C2C=C(C5=CC=C(C6=C(F)C(F)=C(C7=CC=C(C)S7)C8=NN(CC(CCCCCC)CCCCCCCC)N=C68)S5)S4)C9=CC=C(SCC(CC)CCCC)S9
209,CC(SC1=C2C3=CC(Cl)=C(SCC(CC)CCCC)S3)=CC1=C(C4=CC(Cl)=C(SCC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6)S5
210,CC1=CC2=C(S1)C(C3=CC=C(SCCCCCCCC)S3)=C4C(OC(C5=CC=C(C6=C(F)C(F)=C(C7=CC=C(C)S7)C8=C6N=C(C9=CC=CC(OCCCCCCCC)=C9)C(C%10=CC(OCCCCCCCC)=CC=C%10)=N8)S5)=C4)=C2C%11=CC=C(SCCCCCCCC)S%11
211,CCCCCCC(CCCCCCCC)CC1=C(C2=CC=C(C3=C(C(F)=C(C4=CC=C(C5=C(CC(CCCCCC)CCCCCCCC)C=C(C)S5)S4)C6=NSN=C63)F)S2)SC(C7=CC=C(C)C(C(N8CC(CCCCCC)CCCCCCCC)=O)=C7C8=O)=C1
212,O=C(OCC(CCCC)CCCCCC)C(C=C(C1=CC(C(OCC(CCCC)CCCCCC)=O)=C(C2=CC=C(C)S2)S1)S3)=C3C4=CC=C(C)S4
213,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C(F)C(F)=C(C8=CC=C(C)S8)C9=C7N=C(C%10=CC(F)=C(OCC(CC)CCCC)C(F)=C%10)C(C%11=CC(F)=C(OCC(CC)CCCC)C(F)=C%11)=N9)S6)S5
214,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C(C7=NN(CCCCCCCC)N=C78)=C(C(C(N9CCCCCCCC)=O)=C8C%10=CC=C(C)S%10)C9=O)S6
215,CC1=CC=C(C2=C(C3=C(C4=NN(CCCCCCCC)N=C42)C5=CC=C(C6=CC7=C(S6)C8=C(C(C9=CC=C(CC(CC)CCCC)S9)=C%10C(SC(C)=C%11)=C%11SC%10=C8C%12=CC=C(CC(CC)CCCC)S%12)S7)S5)C(N(CCCCCCCC)C3=O)=O)S1
216,CC(SC1=C2OCC(CC)CCCC)=CC1=C(OCC(CC)CCCC)C3=C2C=C(C4=C(F)C(CCCCCC)=C(C)S4)S3
217,CC1=CC(C(S1)=C2C3=CC=C4C=C(OCC(CCCCCC)CCCCCCC)C=CC4=C3)=C(C5=C2C=C(C6=CC=C(C7=C(F)C(F)=C(C8=CC=C(C)S8)C9=NN(CC(CCCC)CCCCCC)N=C79)S6)S5)C%10=CC%11=CC=C(OCC(CCCCCC)CCCCCCC)C=C%11C=C%10
218,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CN=C(C7=C8SC(C(OCC(CCCCCCCC)CCCCCCCCCC)=O)=CC8=C(C9=NC=C(C)S9)S7)S6)S5
219,FC1=C(C2=CC=C(C3=CC=C(C4=CC=C(C)S4)C=C3F)S2)C5=NC(C6=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C6)=C(C7=CC=C(OCCCCCCCC)C(OCCCCCCCC)=C7)N=C5C(C)=C1F
220,CC(SC1=C2C3=CC(Cl)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(Cl)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C(C7=NN(CCC(CC)CCCC)N=C87)=C(C(N9CCCCCCCC)=O)C(C9=O)=C8C%10=CC=C(C)S%10)S6
221,CCC(CC1=CC=CC=C1C(C2=C3C=C(C)S2)=C4C(SC(C5=CC=C(C6=C7C(C(C8=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C8C7=O)=O)=C(C9=CC=C(C)S9)S6)S5)=C4)=C3C%10=CC=CC=C%10CC(CCCC)CC)CCCC
222,O=C1N(C(C2=CC=C(S2)C)=C3C1=C(N(C3=O)CC(CCCCCC)CCCCCCCC)C4=CC=C(C5=CC(CCCCCC)=C(C6=CC=C(C7=C(CCCCCC)C=C(C)S7)S6)S5)S4)CC(CCCCCCCC)CCCCCC
223,CCCCC(CC)CSC1=CC=C(C(C2=C3C=C(C4=CC(C(OCCCCCCCC)=O)=C(C5=CC=C(C)S5)S4)S2)=C6C(SC(C7=CC(C(OCCCCCCCC)=O)=C(C)S7)=C6)=C3C8=CC=C(SCC(CC)CCCC)S8)S1
224,CC(SC1=C2C3=CC(F)=C(SCC(CCCC)CCCCCC)S3)=CC1=C(C4=CC(F)=C(SCC(CCCC)CCCCCC)S4)C5=C2C=C(C6=C(CCCCCCCC)C=C(C7=NN=C(C8=CC(CCCCCCCC)=C(C)S8)N=N7)S6)S5
225,FC(C(F)=C(C1=NSN=C12)C3=CC(CC(CCCCCC)CCCCCCCC)=C(S3)C4=CC(CC(CCCCCC)CCCCCCCC)=C(S4)C5=CC=C(C6=CC=C(C7=C(C(F)=C(C8=CC=C(C)S8)C9=NSN=C97)F)S6)S5)=C2C(S%10)=CC(CC(CCCCCC)CCCCCCCC)=C%10C%11=CC(CC(CCCCCC)CCCCCCCC)=C(C)S%11
226,CC(S1)=C(F)C(F)=C1C2=CC=C(C)C3=NC=C(OCC(CCCCCCCC)CCCCCC)N=C23
227,FC(C(F)=C(C1=CC=C(C)S1)C2=NN(CCC)N=C32)=C3C4=C(CC(CCCCCCCCCC)CCCCCCCCCCCC)C=C(C5=C(C=CS6)C6=C(C7=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(C)S7)C8=C5SC=C8)S4
228,CC1=CC(C(S1)=C2OCC(CCCCCCCC)CCCCCCCCCC)=C(C3=C2C=C(C4=CC=C(C5=C(F)C(F)=C(C6=CC=C(C)S6)C7=NN(CC(CC)CCCC)N=C57)S4)S3)OCC(CCCCCCCC)CCCCCCCCCC
229,O=C(C1=C(C2=C(SC(C3=CC4=C(S3)C(C5=CC(Cl)=C(S5)CC(CCCC)CC)=C6C=C(SC6=C4C7=CC(Cl)=C(S7)CC(CCCC)CC)C)=C2S1)C)F)OCC(CCCC)CC
230,CC1=C(F)C(F)=C(C2=CC=C(C3=CC=C(C)S3)S2)C4=NC(C5=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C5)=C(C6=CC=C(OCCCCCCCC)C(OCCCCCCCC)=C6)N=C41
231,CC1=CC(N(C(CCCCCCCC)CCCCCCCC)C2=C3C=CC(C4=CC=C(C5=CC=C(C6=CC=C(C)S6)C7=NSN=C57)S4)=C2)=C3C=C1
232,CCCCC(CC)CC(S1)=CC=C1C2=C3C(C=C(C4=CC=C(C5=C6C=C(F)SC6=C(C7=CC=C(C)S7)C8=NN(CC(CCCCCCCC)CCCCCC)N=C58)S4)S3)=C(C9=CC=C(CC(CC)CCCC)S9)C%10=C2C=C(C)S%10
233,CC(SC1=C2C3=CC(F)=C(CC(CCCC)CCCCCC)S3)=CC1=C(C4=CC(F)=C(CC(CCCC)CCCCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C(SC(C(OCC(CC)CCCC)=O)=C8)C8=C(C9=CC=C(C)S9)C%10=NN(CC(CC)CCCC)N=C7%10)S6
234,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(C6=C(SC(C(OCCCCCCCC)=O)=C7F)C7=C(C)S6)S5
235,CC1=CC(C(S1)=C2C3=CC=C(SCCCCCCCC)S3)=C(C4=C2C=C(C5=CC(C(OCC(CC)CCCC)=O)=C(C6=CC=C(C7=C(C(OCC(CC)CCCC)=O)C=C(C)S7)S6)S5)S4)C8=CC=C(SCCCCCCCC)S8
236,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(Cl)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C(F)C(F)=C(C8=CC=C(C)S8)C9=NN(CC(CCCCCC)CCCCCCCC)N=C97)S6
237,CCCCCCCCN1N=C(C2=N1)C(C3=CC(C4=CC=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)S4)=C(C5=CC=C(C6=C(F)C(F)=C(C7=CC=C(C)S7)C(F)=C6F)S5)S3)=C(F)C(F)=C2C8=CC(C9=CC=C(CC(CCCCCCCCCC)CCCCCCCCCCCC)S9)=C(C)S8
238,CC(SC1=C2C3=CC=C([Si](CCC)(CCC)CCC)S3)=CC1=C(C4=CC=C([Si](CCC)(CCC)CCC)S4)C5=C2C=C(C6=CC=C(C7=C(F)C(F)=C(C8=CC=C(C)[Se]8)C9=NN(CC(CCCCCCCC)CCCCCC)N=C97)[Se]6)S5
239,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=C(F)C(C(OC)=O)=C(C)S6
240,CC(S1)=CC=C1C(C2=NN(CC(CCCCCC)CCCC)N=C23)=C(F)C(F)=C3C4=CC=C(S4)C5=CC(SC(CCCCCCCC)(CCCCCCCC)C6=C7SC(C)=C6)=C7S5
241,CC(SC1=C2C3=CC=C(CC(CCCCCCCC)CCCCCCCCCC)S3)=CC1=C(C4=CC=C(CC(CCCCCCCC)CCCCCCCCCC)S4)C5=C2C=C(S5)C6=CC(F)=C(/C=C/C7=C(F)C=C(C)S7)S6
242,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C(F)C(F)=C(C8=CC=C(C)S8)C9=C7N=C(C%10=CC(F)=C(CC(CC)CCCC)S%10)C(C%11=CC(F)=C(CC(CC)CCCC)S%11)=N9)S6)S5
243,CCC[Si](CCC)(C1=CC=C(C(C2=C3C=C(C4=CC=C(C5=C(F)C(F)=C(C6=CC=C(C)S6)C7=NN(CC(CCCCCC)CCCCCCCC)N=C57)S4)O2)=C8C(OC(C)=C8)=C3C9=CC=C([Si](CCC)(CCC)CCC)S9)S1)CCC
244,CC1=CC2=C(S1)C(C3=CC=C(C#C[Si](C(C)C)(C(C)C)C(C)C)S3)=C4C(OC(C5=CC=C(C6=CC=C(C7=CC=C(C)S7)C8=C6N=C(C9=CC=CC(OCCCCCCCC)=C9)C(C%10=CC(OCCCCCCCC)=CC=C%10)=N8)S5)=C4)=C2C%11=CC=C(C#C[Si](C(C)C)(C(C)C)C(C)C)S%11
245,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(C6=C(F)C=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC(F)=C(C)S%10)S7)S6)S5
246,O=C(C1=C(C2=C(SC(C3=CC4=C(S3)C(C5=CC=C(S5)CC(CCCC)CC)=C6C=C(SC6=C4C7=CC=C(S7)CC(CCCC)CC)C)=C2S1)C)Cl)OCC(CCCC)CC
247,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(C6=C(CCCCCCCC)C=C(C7=CC8=C(C(SC(C9=CC(CCCCCCCC)=C(C)S9)=C%10)=C%10N(CC(CCCCCC)CCCCCCCC)C8=O)S7)S6)S5
248,CC1=C(C=C(S1)C2=C(C(F)=C(C3=NN(CCC)N=C32)C4=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(S4)C5=CC(F)=C(S5)C6=C(F)C=C(S6)C)F)CC(CCCCCCCCCCCC)CCCCCCCCCC
249,CCCCCCCCCN(C1=C2C=CC(C)=C1)C3=C2C=CC(C4=CC=C(S4)C5=C(C(OCCCCCCCCCCCC)=C(C6=NSN=C56)C7=CC=C(C)S7)OCCCCCCCCCCCC)=C3
250,CC(SC1=C2C3=CC(Cl)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(Cl)=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6)S5
251,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(C6=C(F)C(CCCCCC)=C(C)S6)S5
252,CC(SC1=C2C3=CC=CC(SCC(CC)CCCC)=C3)=CC1=C(C4=CC(SCC(CC)CCCC)=CC=C4)C5=C2C=C(C6=CC=C(C7=C(F)C(F)=C(C8=CC=C(C)S8)C9=NN(CC(CCCCCC)CCCCCCCC)N=C97)S6)S5
253,CC1=C(C=C(S1)C2=C(C(F)=C(C3=NN(CCC)N=C32)C4=CC(CC(CCCCCCCCCC)CCCCCCCCCCCC)=C(S4)C5=CC=C(S5)C6=C(F)C(F)=C(C7=CC=C(C)S7)C=C6)F)CC(CCCCCCCCCCCC)CCCCCCCCCC
254,CC(SC1=C2C3=CC(F)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(F)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C(SC(C(OCC(CCCC)CCCCCC)=O)=C8)C8=C(C9=CC=C(C)S9)C%10=NN(CC(CCCC)CCCCCC)N=C7%10)S6
255,CCCCC(CC)CC(S1)=C(F)C=C1C2=C3C(C=C(C4=CC=C(C5=C6C=C(F)SC6=C(C7=CC=C(C)S7)C8=NN(CC(CCCCCCCC)CCCCCC)N=C58)S4)S3)=C(C9=CC(F)=C(CC(CC)CCCC)S9)C%10=C2C=C(C)S%10
256,CC(SC1=C2C3=CC=C(CC(CCCCCC)CCCCCCCC)S3)=CC1=C(C4=CC=C(CC(CCCCCC)CCCCCCCC)S4)C5=C2C=C(S5)C6=C(CCCCCCCC)C=C(C7=NN=C(C8=CC(CCCCCCCC)=C(C)S8)O7)S6
257,CC(SC1=C2C3=CC=C(CC(CC)CCCC)S3)=CC1=C(C4=CC=C(CC(CC)CCCC)S4)C5=C2C=C(C6=CC7=C(C(SC(C)=C8)=C8N(CC(CCCCCC)CCCCCCCC)C7=O)S6)S5
258,CC1=CC2=C(S1)C(C3=CC=C(C#C[Si](C(C)C)(C(C)C)C(C)C)S3)=C4C(OC(C5=CC=C(C6=C(F)C(F)=C(C7=CC=C(C)S7)C8=NN(CC(CCCCCC)CCCCCCCC)N=C68)S5)=C4)=C2C9=CC=C(C#C[Si](C(C)C)(C(C)C)C(C)C)S9
259,CC1=C(F)C(F)=C(C2=CC=C(C3=CC=C(C4=CC=C(C)S4)S3)S2)C5=NC(C6=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C6)=C(C7=CC=C(OCCCCCCCC)C(OCCCCCCCC)=C7)N=C51
260,CC1=CC(C(S1)=C2C3=CC(F)=C(CC(CC)CCCC)S3)=C(C4=C2C=C(C5=CC=C(C6=C(F)C(F)=C(C7=CC=C(C)S7)C8=C6N=C(C9=CC=CC(OCCCCCCCC)=C9)C(C%10=CC(OCCCCCCCC)=CC=C%10)=N8)S5)S4)C%11=CC(F)=C(CC(CC)CCCC)S%11
261,CCCCC(CC)CC(S1)=CC=C1C2=C3C(C=C(S3)C4=CC=C(C5=CC6=C(C=C(C7=CC=C(C)S7)C8=NN(CC(CCCC)CCCCCC)N=C86)C9=NN(CC(CCCCCC)CCCC)N=C59)S4)=C(C%10=CC=C(CC(CC)CCCC)S%10)C%11=C2C=C(C)S%11
262,CC1=C(CC(CCCCCCCCCC)CCCCCCCCCCCC)C=C(C2=C(F)C(F)=C(C3=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(C4=CC=C(/C=C/C5=CC=C(C)S5)S4)S3)C6=NSN=C62)S1
263,FC(C(F)=C(C1=NON=C12)C3=CC(CC(CCCCCC)CCCCCCCC)=C(S3)C4=CC(CC(CCCCCC)CCCCCCCC)=C(S4)C5=CC=C(C6=CC=C(C7=C(C(F)=C(C8=CC=C(C)S8)C9=NON=C97)F)S6)S5)=C2C(S%10)=CC(CC(CCCCCC)CCCCCCCC)=C%10C%11=CC(CC(CCCCCC)CCCCCCCC)=C(C)S%11
264,CCCCC(CC)CSC1=CC=C(C(C2=C3C=C(C4=CC(C(OCCCCCCCCCC)=O)=C(C5=CC=C(C)S5)S4)S2)=C6C(SC(C7=CC(C(OCCCCCCCCCC)=O)=C(C)S7)=C6)=C3C8=CC=C(SCC(CC)CCCC)S8)S1
265,CC1=CC(C(S1)=C2C3=CC(Cl)=C(CC(CC)CCCC)S3)=C(C4=C2C=C(C5=CC=C(C6=CC=C(C7=CC=C(C)S7)C8=NN(CC(CCCCCC)CCCCCCCC)N=C68)S5)S4)C9=CC(Cl)=C(CC(CC)CCCC)S9
266,O=C(C1=C(F)C2=C(SC(C3=CC4=C(S3)C(C5=CC(F)=C(S5)CC(CCCC)CC)=C6C=C(SC6=C4C7=CC(F)=C(S7)CC(CCCC)CC)C)=C2S1)C)OCC(CC)CCCC
267,CC1=C(CC(CCCC)CCCCCC)C=C(C2=CC(CC(CCCC)CCCCCC)=C(C3=CC(F)=C(C4=C(F)C=C(C5=C(CC(CCCCCC)CCCCCCCC)C=C(C6=CC(CC(CCCCCC)CCCCCCCC)=C(C7=CC(F)=C(C8=C(F)C=C(C)S8)S7)S6)S5)S4)S3)S2)S1
268,CC(SC1=C2C3=CC=C(CC(CCCC)CCCCCC)S3)=CC1=C(C4=CC=C(CC(CCCC)CCCCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C8C(C(C9=C(CC(CC)CCCC)SC(CC(CC)CCCC)=C9C8=O)=O)=C(C%10=CC=C(C)S%10)S7)S6
269,CC1=C(F)C(F)=C(C2=CC=C(C3=CC=C(C4=CC=C(C)S4)C=C3)S2)C5=NC(C6=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C6)=C(C7=CC=C(OCCCCCCCC)C(OCCCCCCCC)=C7)N=C51
270,CC(S1)=CC(OCCCCCCCCCCCC)=C1C2=CC(F)=C(C3=C(OCCCCCCCCCCCC)C=C(C4=C5C(C(N(CC(CCCCCC)CCCCCCCC)C5=O)=O)=C(C)S4)S3)C=C2F
271,CC(S1)=CC=C1C(C2=NN(CC(CC)CCCC)N=C23)=C(F)C(F)=C3C4=CC=C(C5=CC6=C(C(C7=CC(Cl)=C(CC(CC)CCCC)S7)=C8C=C(SC8=C6C9=CC(Cl)=C(CC(CC)CCCC)S9)C)S5)S4
272,CC(SC1=C2C3=CC=C(CC(CCCC)CCCCCC)S3)=CC1=C(C4=CC=C(CC(CCCC)CCCCCC)S4)C5=C2C=C(S5)C6=C(CCCCCCCC)C=C(C7=NN=C(C8=CC(CCCCCCCC)=C(C)S8)S7)S6
273,CC1=CC(C(S1)=C2C3=CC=C(SCCCCCCCCCCCC)S3)=C(C4=C2C=C(C5=CC=C(C6=C(F)C(F)=C(C7=CC=C(C)O7)C8=NN(CC(CCCCCC)CCCCCCCC)N=C68)O5)S4)C9=CC=C(SCCCCCCCCCCCC)S9
274,ClC(C1=C(SC(C2=CC3=C(S2)C(C4=CC=C(S4)CC(CCCC)CC)=C5C=C(SC5=C3C6=CC=C(S6)CC(CCCC)CC)C)=C1S7)C)=C7C8=C(Cl)C=C(C(OCCCCCC)=O)S8
275,CC(SC1=C2C3=CC(F)=C(CC(CC)CCCC)S3)=CC1=C(C4=CC(F)=C(CC(CC)CCCC)S4)C5=C2C=C(S5)C6=CC=C(C7=C(SC(C(OCC(CC)CCCC)=O)=C8)C8=C(C9=CC=C(C)S9)C%10=NN(CC(CC)CCCC)N=C7%10)S6
276,CC1=CC(C(S1)=C2C3=CC(Cl)=C(CC(CC)CCCC)S3)=C(C4=C2C=C(C(S5)=C(CCCCCC)C6=C5C=C(C7=C(F)C(F)=C(C8=CC(SC(C)=C9CCCCCC)=C9S8)C%10=NN(CC(CCCCCC)CCCCCCCC)N=C7%10)S6)S4)C%11=CC(Cl)=C(CC(CC)CCCC)S%11
277,CC1=C(F)C(F)=C(C2=CC(F)=C(C3=C(F)C=C(C)S3)S2)C4=NC(C5=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C5)=C(C6=CC=C(OCCCCCCCC)C(OCCCCCCCC)=C6)N=C41
278,CCCCC(CC)CC(S1)=CC=C1C2=C3C(C=C(C(S4)=C(C(C5=C(CCCCCCCC)SC(CCCCCCCC)=C5C6=O)=O)C6=C4C)S3)=C(C7=CC=C(CC(CC)CCCC)S7)C8=C2C=C(C)S8
